Time,Algorithm,NID,# Interests, #Data Packets, #Reinforcements, Task1, #Executions, Task2, #Executions, Task3,#Executions,,,,,
Fri Jan 01 12:30:45 CST 2010,DIRL,17,1076,389,89,task-Sleep,2312,task-Diffuse,1287,0.351547639,null,,,,,
Fri Jan 01 12:30:45 CST 2010,DIRL,18,1175,340,97,task-10-0,258,task-Sleep,2305,task-Diffuse,1036,0,17782.1,,,
Fri Jan 01 12:30:45 CST 2010,DIRL,19,785,255,56,task-Sleep,2544,task-Diffuse,1055,4.407502695,null,,,,,
Fri Jan 01 12:30:45 CST 2010,DIRL,20,692,282,51,task-Sleep,2558,task-Diffuse,1041,4.93563635,null,,,,,
Fri Jan 01 12:30:46 CST 2010,DIRL,21,1075,516,122,task-Sleep,2351,task-Diffuse,1248,0.915668347,null,,,,,
Fri Jan 01 12:30:46 CST 2010,DIRL,22,233,144,236,task-10-0,1494,task-Sleep,1826,task-Diffuse,279,0,9327.5,,,
Fri Jan 01 12:30:46 CST 2010,DIRL,23,901,732,135,task-Sleep,2106,task-Diffuse,1493,0,14007.6,,,,,
Fri Jan 01 12:49:39 CST 2010,DIFFUSION,1,47,1812,37,0,6690.4,,,,,,,,,
Fri Jan 01 12:49:39 CST 2010,DIFFUSION,2,71,3371,43,0,6105.5,,,,,,,,,
Fri Jan 01 12:49:39 CST 2010,DIFFUSION,3,66,23413,13,0,4985.6,,,,,,,,,
Fri Jan 01 12:49:39 CST 2010,DIFFUSION,4,66,23532,13,0,4985.7,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,5,40,17695,8,0,5530.8,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,6,39,6676,7,0,6510.9,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,7,24,22664,10,0,6276,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,8,52,17360,2,0,5216.1,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,9,66,23580,13,0,4986.2,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,10,71,2941,44,0,6106.3,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,11,47,1796,37,0,6691.4,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,12,40,17407,6,0,5521.5,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,13,66,23485,13,0,4981.6,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,14,74,3961,43,0,5926.7,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,15,74,3948,44,0,5921.8,,,,,,,,,
Fri Jan 01 12:49:40 CST 2010,DIFFUSION,16,61,5286,18,0,5906.9,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,17,71,3251,45,0,6107,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,18,66,23579,13,0,4987.1,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,19,60,3041,71,0,6707.2,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,20,48,2292,69,0,6912.3,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,21,71,3370,44,0,6107.4,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,22,40,17691,8,0,5532.5,,,,,,,,,
Fri Jan 01 12:49:41 CST 2010,DIFFUSION,23,61,8295,15,0,5872.6,,,,,,,,,
Fri Jan 01 12:50:56 CST 2010,DIFFUSION,1,50,2681,80,0,6625.4,,,,,,,,,
Fri Jan 01 12:50:56 CST 2010,DIFFUSION,2,81,3999,82,0,6085.5,,,,,,,,,
Fri Jan 01 12:50:56 CST 2010,DIFFUSION,3,74,24096,35,0,4645.6,,,,,,,,,
Fri Jan 01 12:50:56 CST 2010,DIFFUSION,4,74,24301,36,0,4645.7,,,,,,,,,
Fri Jan 01 12:50:56 CST 2010,DIFFUSION,5,52,18550,12,0,5155.8,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,6,46,7619,12,0,6290.9,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,7,33,21287,8,0,6081,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,8,55,18646,15,0,4861.1,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,9,74,24744,38,0,4661.2,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,10,81,3616,85,0,6061.3,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,11,50,2798,70,0,6631.4,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,12,52,18420,14,0,5151.5,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,13,74,24913,39,0,4676.6,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,14,86,4926,95,0,5886.7,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,15,86,4523,94,0,5846.8,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,16,73,9225,29,0,5741.9,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,17,81,3863,76,0,6072,,,,,,,,,
Fri Jan 01 12:50:57 CST 2010,DIFFUSION,18,74,24980,39,0,4682.1,,,,,,,,,
Fri Jan 01 12:50:58 CST 2010,DIFFUSION,19,36,22656,10,0,5982.2,,,,,,,,,
Fri Jan 01 12:50:58 CST 2010,DIFFUSION,20,48,1802,95,0,7077.3,,,,,,,,,
Fri Jan 01 12:50:58 CST 2010,DIFFUSION,21,81,3725,86,0,6057.4,,,,,,,,,
Fri Jan 01 12:50:58 CST 2010,DIFFUSION,22,52,18688,13,0,5167.5,,,,,,,,,
Fri Jan 01 12:50:58 CST 2010,DIFFUSION,23,73,7963,30,0,5717.6,,,,,,,,,
Fri Jan 01 13:07:37 CST 2010,DIFFUSION,1,1479,12380,419300,0,4710.4,,,,,,,,,
Fri Jan 01 13:07:37 CST 2010,DIFFUSION,2,2112,14988,557696,0,4015.5,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,3,534,11060,778023,0,2465.6,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,4,539,10750,931635,0,2530.7,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,5,471,9032,1549293,0,2395.8,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,6,840,12493,1029649,0,4520.9,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,7,190,4658,1620171,0,4386,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,8,506,11064,1302784,0,2461.1,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,9,523,11128,775833,0,2466.2,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,10,2181,15161,559548,0,4021.3,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,11,1488,12136,419307,0,4711.4,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,12,460,9303,1551353,0,2401.5,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,13,538,10879,778019,0,2466.6,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,14,2229,21610,515114,0,3501.7,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,15,2260,21732,515109,0,3501.8,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,16,1708,18869,686865,0,3296.9,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,17,2122,14687,568302,0,4017,,,,,,,,,
Fri Jan 01 13:07:38 CST 2010,DIFFUSION,18,530,10354,971769,0,2522.1,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,1,16,1292,75,0,7920.4,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,2,16,1291,75,0,7915.5,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,3,24,10750,54,0,7780.6,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,4,16,2583,2,0,7755.7,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,5,8,8839,2,0,7880.8,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,1,16,1292,75,0,7920.4,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,2,16,1291,75,0,7915.5,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,3,24,10750,54,0,7780.6,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,4,16,2583,2,0,7755.7,,,,,,,,,
Fri Jan 01 13:59:02 CST 2010,DIFFUSION,5,8,8839,2,0,7880.8,,,,,,,,,
Fri Jan 01 13:59:06 CST 2010,DIRL,1,27,652,53,task-Sleep,891,task-Diffuse,1108,6.675722138,null,,,,,
Fri Jan 01 13:59:06 CST 2010,DIRL,2,27,825,59,task-Sleep,819,task-Diffuse,1180,5.612777902,null,,,,,
Fri Jan 01 13:59:06 CST 2010,DIRL,3,35,1564,117,task-Sleep,390,task-Diffuse,1609,0,8825.6,,,,,
Fri Jan 01 13:59:06 CST 2010,DIRL,4,18,81,67,task-Sleep,399,task-Sleep,399,task-Diffuse,60,0,9050.7,,,
Fri Jan 01 13:59:06 CST 2010,DIRL,5,1,25,1,task-Sleep,1558,task-Sleep,1558,task-Diffuse,271,16.5297339,null,,,
Fri Jan 01 13:59:09 CST 2010,DIRL,1,27,686,53,task-Sleep,925,task-Diffuse,1074,7.165098835,,,,,,
Fri Jan 01 13:59:09 CST 2010,DIRL,2,27,772,57,task-Sleep,910,task-Diffuse,1089,6.942617117,,,,,,
Fri Jan 01 13:59:09 CST 2010,DIRL,3,35,1604,108,task-Sleep,384,task-Diffuse,1615,0,,,,,,
Fri Jan 01 13:59:09 CST 2010,DIRL,4,18,66,60,,390,task-Diffuse,1547,task-10-0,,0,9010.7,,,
Fri Jan 01 13:59:09 CST 2010,DIRL,5,1,10,1,,1621,task-Diffuse,216,task-10-0,162,17.45254187,null,,,
,,,,,,,4230,10000,,,,,,0.577,,
Fri Jan 01 14:21:02 CST 2010,DIRL,1,83,861,79,task-Sleep,757,task-Diffuse,1242,4.557575245,null,,,,,
Fri Jan 01 14:21:02 CST 2010,DIRL,2,83,926,83,task-Sleep,720,task-Diffuse,1279,4.019936899,null,,,,,
Fri Jan 01 14:21:02 CST 2010,DIRL,3,114,1143,113,task-Sleep,538,task-Diffuse,1461,1.0623643,null,,,,,
Fri Jan 01 14:21:02 CST 2010,DIRL,4,114,1427,149,task-Sleep,475,task-Diffuse,1524,0.143728994,null,,,,,
Fri Jan 01 14:21:02 CST 2010,DIRL,5,76,256,53,task-10-0,648,task-Sleep,670,task-Diffuse,681,3.203077277,null,,,
Fri Jan 01 14:21:02 CST 2010,DIRL,6,76,470,43,task-Sleep,943,task-Diffuse,1056,7.220568306,null,,,,,
Fri Jan 01 14:21:03 CST 2010,DIRL,7,21,46,53,task-10-0,832,task-Sleep,1012,task-Diffuse,155,8.336103988,null,,,
Fri Jan 01 14:21:03 CST 2010,DIRL,8,95,265,105,task-10-0,1062,task-Sleep,490,task-Diffuse,447,0.483650771,null,,,
Fri Jan 01 14:21:06 CST 2010,DIRL,1,84,923,70,task-Sleep,698,task-Diffuse,1301,3.700721173,null,,,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,2,84,885,82,task-Sleep,691,task-Diffuse,1308,3.59868281,null,,,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,3,113,1281,169,task-Sleep,561,task-Diffuse,1438,1.395427832,null,,,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,4,113,1269,149,task-Sleep,586,task-Diffuse,1413,1.765270183,null,,,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,5,76,138,76,task-10-0,1392,task-Sleep,425,task-Diffuse,182,0,9400.8,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,6,76,530,43,task-Sleep,990,task-Diffuse,1009,7.908443163,null,,,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,7,21,163,11,task-10-0,142,task-Sleep,1412,task-Diffuse,445,14.20680484,null,,,
Fri Jan 01 14:21:07 CST 2010,DIRL,8,95,311,96,task-10-0,1254,task-Sleep,423,task-Diffuse,322,0,9271.1,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,1,21,1588,56,0,7775.4,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,2,21,1588,56,0,7775.5,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,3,42,18594,37,0,7270.6,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,4,42,17803,41,0,7245.7,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,5,28,9840,9,0,7235.8,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,6,28,9840,9,0,7510.9,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,7,21,15659,3,0,7491,,,,,,,,,
Fri Jan 01 14:21:19 CST 2010,DIFFUSION,8,35,9165,10,0,7141.1,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,1,16,17234,22424,0,6905.4,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,2,16,17234,22424,0,6975.5,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,3,30,53838,21814,0,5680.6,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,4,30,54140,44305,0,5710.7,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,5,19,42404,21996,0,6035.8,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,6,19,42440,21996,0,6120.9,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,7,15,31862,22394,0,6521,,,,,,,,,
Fri Jan 01 14:27:00 CST 2010,DIFFUSION,8,24,52909,44386,0,5756.1,,,,,,,,,
Fri Jan 01 14:52:13 CST 2010,DIRL,1,48,437,42,task-Sleep,2008,task-Diffuse,991,7.247955082,null,,,,,
Fri Jan 01 14:52:13 CST 2010,DIRL,2,225,279,29,task-Sleep,2128,task-Diffuse,871,8.610550488,null,,,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,3,89,1583,164,task-Sleep,1271,task-Diffuse,1728,0,8615.6,,,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,4,209,10,3,task-Sleep,2483,task-Diffuse,516,14.02179551,null,,,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,5,23,73,25,task-10-0,786,task-Sleep,1885,task-Diffuse,328,5.470702126,null,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,6,23,349,30,task-Sleep,2076,task-Diffuse,923,8.25900952,null,,,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,7,7,184,15,task-10-0,231,task-Sleep,2239,task-Diffuse,529,10.63456169,null,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,8,28,148,102,task-10-0,1592,task-Sleep,1220,task-Diffuse,187,0,8841.1,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,9,209,15,2,task-Sleep,2466,task-Diffuse,533,13.76959151,null,,,,,
Fri Jan 01 14:52:14 CST 2010,DIRL,10,225,406,50,task-Sleep,2055,task-Diffuse,944,7.535360447,null,,,,,
Fri Jan 01 14:52:15 CST 2010,DIRL,11,48,286,26,task-Sleep,2142,task-Diffuse,857,9.223265932,null,,,,,
Fri Jan 01 14:52:15 CST 2010,DIRL,12,210,244,28,task-Sleep,2241,task-Diffuse,758,10.35645584,null,,,,,
Fri Jan 01 14:52:15 CST 2010,DIRL,13,209,1,0,task-Sleep,2517,task-Diffuse,482,14.52587336,null,,,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,1,48,137,16,task-Sleep,2248,task-Diffuse,751,10.76853811,null,,,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,2,227,568,49,task-Sleep,1963,task-Diffuse,1036,6.226396972,null,,,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,3,91,1616,166,task-Sleep,1279,task-Diffuse,1720,0,8500.6,,,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,4,209,1,0,task-Sleep,2511,task-Diffuse,488,14.45643922,null,,,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,5,23,91,15,task-10-0,443,task-Sleep,2096,task-Diffuse,460,8.572717244,null,,,
Fri Jan 01 14:52:23 CST 2010,DIRL,6,23,69,7,task-Sleep,2348,task-Diffuse,651,12.25982367,null,,,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,7,7,109,11,task-10-0,263,task-Sleep,2264,task-Diffuse,472,11.02440048,null,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,8,28,94,101,task-10-0,1610,task-Sleep,1262,task-Diffuse,127,0,9266.1,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,9,209,6,0,task-Sleep,2473,task-Diffuse,526,13.8940122,null,,,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,10,227,226,26,task-Sleep,2258,task-Diffuse,741,10.53504709,null,,,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,11,48,556,54,task-Sleep,1940,task-Diffuse,1059,6.26395254,null,,,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,12,210,12,3,task-Sleep,2492,task-Diffuse,507,14.05070454,null,,,,,
Fri Jan 01 14:52:24 CST 2010,DIRL,13,209,2,1,task-Sleep,2527,task-Diffuse,472,14.68375943,null,,,,,
Fri Jan 01 14:52:55 CST 2010,DIFFUSION,1,16,1322,1,0,7850.4,,,,,,,,,
Fri Jan 01 14:52:55 CST 2010,DIFFUSION,2,56,4205,166,0,7450.5,,,,,,,,,
Fri Jan 01 14:52:55 CST 2010,DIFFUSION,3,53,18736,19,0,7210.6,,,,,,,,,
Fri Jan 01 14:52:55 CST 2010,DIFFUSION,4,48,3250,174,0,7565.7,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,5,24,9780,3,0,7345.8,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,6,24,9780,3,0,7585.9,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,7,24,17130,3,0,7516,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,8,32,9918,2,0,7261.1,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,9,48,3253,170,0,7566.2,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,10,56,3966,179,0,7441.3,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,11,16,1322,1,0,7851.4,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,12,48,2900,178,0,7556.5,,,,,,,,,
Fri Jan 01 14:52:56 CST 2010,DIFFUSION,13,46,3154,180,0,7566.6,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,1,16,1322,1,0,7850.4,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,2,56,4205,166,0,7450.5,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,3,53,18736,19,0,7210.6,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,4,48,3250,174,0,7565.7,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,5,24,9780,3,0,7345.8,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,6,24,9780,3,0,7585.9,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,7,24,17130,3,0,7516,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,8,32,9918,2,0,7261.1,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,9,48,3253,170,0,7566.2,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,10,56,3966,179,0,7441.3,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,11,16,1322,1,0,7851.4,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,12,48,2900,178,0,7556.5,,,,,,,,,
Fri Jan 01 14:52:59 CST 2010,DIFFUSION,13,46,3154,180,0,7566.6,,,,,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,1,48,459,41,task-Sleep,1974,task-Diffuse,1025,6.746107998,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,2,227,403,46,task-Sleep,2091,task-Diffuse,908,8.079345521,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,3,91,1641,215,task-Sleep,1263,task-Diffuse,1736,0,8220.6,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,4,209,4,0,task-Sleep,2485,task-Diffuse,514,14.05173526,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,5,23,162,12,task-10-0,244,task-Sleep,2175,task-Diffuse,580,9.688001335,null,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,6,23,915,76,task-Sleep,1661,task-Diffuse,1338,2.143366072,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,7,7,84,83,task-10-0,1356,task-Sleep,1432,task-Diffuse,211,0,13276,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,8,28,795,98,task-10-0,545,task-Sleep,1443,task-Diffuse,1011,0,13401.1,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,9,209,13,1,task-Sleep,2450,task-Diffuse,549,13.5357125,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,10,227,121,20,task-Sleep,2226,task-Diffuse,773,10.05132897,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,11,48,593,56,task-Sleep,1855,task-Diffuse,1144,5.010322628,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,12,210,34,3,task-Sleep,2431,task-Diffuse,568,13.14381927,null,,,,,
Fri Jan 01 15:05:56 CST 2010,DIRL,13,209,4,0,task-Sleep,2490,task-Diffuse,509,14.12481226,null,,,,,
Fri Jan 01 15:06:21 CST 2010,DIRL,1,42,473,43,task-Sleep,1991,task-Diffuse,1008,6.987752775,null,,,,,
Fri Jan 01 15:06:21 CST 2010,DIRL,2,221,660,95,task-Sleep,1923,task-Diffuse,1076,5.605958542,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,3,68,1756,194,task-Sleep,1253,task-Diffuse,1746,0,7915.6,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,4,207,11,0,task-Sleep,2471,task-Diffuse,528,13.86608634,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,5,18,106,60,task-10-0,1354,task-Sleep,1437,task-Diffuse,208,0,13280.8,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,6,18,266,18,task-Sleep,2201,task-Diffuse,798,10.08040564,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,7,6,95,9,task-10-0,240,task-Sleep,2360,task-Diffuse,399,12.41169026,null,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,8,22,88,42,task-10-0,843,task-Sleep,1800,task-Diffuse,356,4.103322969,null,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,9,207,13,3,task-Sleep,2420,task-Diffuse,579,13.12193056,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,10,221,50,11,task-Sleep,2291,task-Diffuse,708,11.02465528,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,11,42,429,37,task-Sleep,2002,task-Diffuse,997,7.174466013,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,12,208,32,6,task-Sleep,2417,task-Diffuse,582,12.93650302,null,,,,,
Fri Jan 01 15:06:22 CST 2010,DIRL,13,207,15,1,task-Sleep,2446,task-Diffuse,553,13.49795027,null,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,1,16,1322,1,0,7850.4,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,2,56,4205,166,0,7450.5,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,3,53,18736,19,0,7210.6,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,4,48,3250,174,0,7565.7,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,5,24,9780,3,0,7345.8,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,6,24,9780,3,0,7585.9,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,7,24,17130,3,0,7516,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,8,32,9918,2,0,7261.1,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,9,48,3253,170,0,7566.2,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,10,56,3966,179,0,7441.3,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,11,16,1322,1,0,7851.4,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,12,48,2900,178,0,7556.5,,,,,,,,,
Fri Jan 01 15:07:14 CST 2010,DIFFUSION,13,46,3154,180,0,7566.6,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,1,12,13147,5,0,7375.4,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,2,42,34166,232188,0,5420.5,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,3,36,60466,39,0,5720.6,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,4,36,28423,184569,0,5740.7,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,5,18,39266,12,0,6410.8,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,6,18,39337,12,0,6510.9,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,7,17,40052,7,0,6481,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,8,23,49721,15,0,6116.1,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,9,36,29732,192786,0,5751.2,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,10,42,36695,232182,0,5471.3,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,11,12,13147,5,0,7376.4,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,12,36,29735,188562,0,5746.5,,,,,,,,,
Fri Jan 01 15:17:31 CST 2010,DIFFUSION,13,34,29399,159198,0,5706.6,,,,,,,,,
Fri Jan 01 15:20:21 CST 2010,DIRL,1,65,200,22,task-Sleep,2286,task-Diffuse,713,11.31884601,null,,,,,
Fri Jan 01 15:20:21 CST 2010,DIRL,2,244,297,41,task-Sleep,2176,task-Diffuse,823,9.333527616,null,,,,,
Fri Jan 01 15:20:21 CST 2010,DIRL,3,148,941,89,task-Sleep,1728,task-Diffuse,1271,2.755561334,null,,,,,
Fri Jan 01 15:20:21 CST 2010,DIRL,4,215,2,0,task-Sleep,2528,task-Diffuse,471,14.71207207,null,,,,,
Fri Jan 01 15:20:21 CST 2010,DIRL,5,37,76,26,task-10-0,645,task-Sleep,2007,task-Diffuse,347,7.251355285,null,,,
